Transaction,items
5849,"['Bread', 'Coffee']"
5850,"['Bread', 'Coffee', 'Sandwich']"
5851,"['Alfajores', 'Coffee']"
5852,"['Bread', 'Coffee', 'Juice', 'Pastry', 'Scone', 'Truffles']"
5853,"['Bread', 'Scandinavian']"
5854,['Bread']
5855,"['Soup', 'Tea']"
5856,"['Soup', 'Truffles']"
5857,"['Scone', 'Soup', 'Tea']"
5858,"['Sandwich', 'Truffles']"
5859,"['Coffee', 'Soup']"
5860,['Cake']
5861,['Soup']
5862,"['Coffee', 'Toast']"
5863,['Bread']
5864,['Bread']
5865,"['Bread', 'Tea']"
5866,"['Chicken Stew', 'Coffee', 'Toast']"
5867,['Bread']
5868,"['Cake', 'Coffee', 'Sandwich']"
5869,['Cake']
5870,"['Bread', 'Cookies']"
5871,"['Coffee', 'Hot chocolate', 'Juice', 'Mineral water', 'Sandwich', 'Truffles']"
5872,"['Coffee', 'Sandwich']"
5873,"['Bread', 'Coffee']"
5874,"['Bread', 'Coffee', 'Tea']"
5875,['Afternoon with the baker']
5876,"['Cookies', 'Tea']"
5877,"['Coffee', 'Soup']"
5878,"['Coffee', 'Soup']"
5879,['Farm House']
5880,"['Cake', 'Coffee']"
5881,['Coffee']
5882,['Coffee']
5883,"['Coffee', 'Tea']"
5884,"['Bread', 'Eggs']"
5885,"['Baguette', 'Scandinavian']"
5886,"['Bread', 'Coffee']"
5887,"['Coffee', 'Scone']"
5888,"['Alfajores', 'Coffee', 'Eggs', 'Hot chocolate']"
5889,"['Bread', 'Tea']"
5890,['Coffee']
5891,['Coffee']
5892,['Cake']
5893,"['Baguette', 'Pastry']"
5894,"['Coffee', 'Toast']"
5895,"['Coffee', 'Extra Salami or Feta']"
5896,"['Bread', 'Pastry']"
5897,['Scandinavian']
5898,"['Coffee', 'Pastry']"
5899,"['Coffee', 'Cookies']"
5900,['Coffee']
5901,['Farm House']
5902,"['Cake', 'Farm House']"
5903,['Coffee']
5904,['Coffee']
5905,"['Bread', 'Coffee', 'Pastry']"
5906,['Bread']
5907,"['Bread', 'Toast', 'Truffles']"
5908,['Bread']
5909,['Jam']
5910,['Coffee']
5911,['Coffee']
5912,['Bread']
5913,['Coffee']
5914,"['Cake', 'Coffee', 'Tea']"
5915,"['Brownie', 'Coffee']"
5916,['Farm House']
5917,['Coffee']
5918,"['Coffee', 'Sandwich']"
5919,"['Farm House', 'Pastry']"
5920,"['Tea', 'Truffles']"
5921,['Bread']
5922,['Bread']
5923,['Hot chocolate']
5924,"['Baguette', 'Bread']"
5925,['Bread']
5926,['Bread']
5927,"['Farm House', 'Scandinavian']"
5928,"['Bread', 'Pastry']"
5929,['Sandwich']
5930,"['Baguette', 'Bread']"
5931,"['Cake', 'Coffee', 'Hot chocolate']"
5932,"['Coffee', 'Pastry']"
5933,['Coffee']
5934,"['Brownie', 'Cake', 'Coffee']"
5935,"['Coffee', 'Cookies', 'Granola', 'Pastry', 'Scone', 'Tea', 'The Nomad']"
5936,['Coffee']
5937,"['Bread', 'Cookies', 'Fudge']"
5938,"['Alfajores', 'Scandinavian']"
5939,"['Coffee', 'Scone']"
5940,"['Bread', 'Coffee', 'Pastry']"
5941,"['Alfajores', 'Pastry', 'Tea']"
5942,"['Coffee', 'Pastry']"
5943,['Sandwich']
5944,['Cake']
5945,"['Bread', 'Medialuna']"
5946,"['Brownie', 'Cake', 'Coffee']"
5947,"['Cake', 'Coffee', 'Cookies', 'Smoothies', 'Tea']"
5948,"['Coffee', 'Tea', 'Truffles']"
5949,"['Bread', 'Brownie']"
5950,"['Coffee', 'Spanish Brunch']"
5951,['Scandinavian']
5952,['Cookies']
5953,"['Bread', 'Coffee', 'Mineral water']"
5954,"['Coffee', 'Juice', 'Spanish Brunch', 'Toast']"
5955,['Scone']
5956,"['Sandwich', 'Tea']"
5957,"['Brownie', 'Coffee']"
5958,"['Bread', 'Coffee', 'Sandwich']"
5959,['Bread']
5960,"['Chicken Stew', 'Coffee', 'Sandwich', 'Soup']"
5961,"['Cake', 'Coffee', 'Salad', 'Sandwich']"
5962,['Cake']
5963,['Coffee']
5964,"['Cake', 'Scone']"
5965,"['Cake', 'Coffee', 'Scone']"
5966,"['Brownie', 'Cake']"
5967,"['Cookies', 'Salad', 'Sandwich', 'Scone', 'Tea']"
5968,"['Chicken Stew', 'Juice', 'Truffles']"
5969,"['Alfajores', 'Coffee', 'Spanish Brunch']"
5970,['Coffee']
5971,"['Cake', 'Coffee', 'Hot chocolate']"
5972,"['Cake', 'Coffee']"
5973,"['Cake', 'Coffee', 'Hot chocolate']"
5974,['Sandwich']
5975,['Cookies']
5976,"['Brownie', 'Coffee']"
5977,['Bread']
5978,"['Cake', 'Coffee']"
5979,"['Coffee', 'Salad']"
5980,"['Cake', 'Coffee']"
5981,"['Cake', 'Salad', ""Valentine's card""]"
5982,['Scandinavian']
5983,"['Bread', 'Coffee']"
5984,['Brownie']
5985,"['Bread', 'Cake', 'Juice', 'Soup', 'Tea']"
5986,"['Bread', 'Cake', 'Soup']"
5987,['Bread']
5988,"['Alfajores', 'Bread', 'Cake', 'Coffee']"
5989,"['Coffee', 'Truffles', 'Tshirt']"
5990,['Coffee']
5991,['Hot chocolate']
5992,['Coffee']
5993,['Juice']
5994,"['Juice', 'Mineral water', 'Truffles']"
5995,['Tshirt']
5996,['Tshirt']
5997,"['Hot chocolate', 'Tea']"
5998,['Tshirt']
5999,"['Bread', 'Hot chocolate', 'Tshirt']"
6000,"['Tea', 'Vegan Feast']"
6001,"['Coffee', 'Postcard']"
6002,"['Coke', 'Tshirt']"
6003,['Coke']
6004,['Tshirt']
6005,['Coke']
6006,['Truffles']
6007,['Tshirt']
6008,['Tshirt']
6009,['Tea']
6010,['Coke']
6011,"['Fudge', 'Tshirt']"
6012,"['Coffee', 'Hot chocolate']"
6013,['Tshirt']
6014,"['Tshirt', ""Valentine's card""]"
6015,['Tshirt']
6016,"['Postcard', 'Tshirt']"
6017,['Tshirt']
6018,"['Postcard', 'Tshirt', ""Valentine's card""]"
6019,"[""Valentine's card""]"
6020,"[""Valentine's card""]"
6021,['Postcard']
6022,"['Nomad bag', 'Postcard', 'Tshirt']"
6023,"['Postcard', 'Tshirt']"
6024,"['Postcard', 'Tshirt']"
6025,['Postcard']
6026,['Postcard']
6027,['Tshirt']
6028,"['Postcard', 'Tshirt']"
6029,"['Coffee', 'Farm House', 'Pastry']"
6030,"['Coffee', 'Pastry', 'Scone', 'Tea']"
6031,"['Coffee', 'Medialuna']"
6032,"['Bread', 'Coffee']"
6033,['Hot chocolate']
6034,['Bread']
6035,"['Pastry', 'Tea']"
6036,['Bread']
6037,"['Coffee', 'Tea']"
6038,"['Alfajores', 'Coffee', 'Hot chocolate', 'Medialuna', 'Scone', 'Spanish Brunch']"
6039,['Bread']
6040,"['Alfajores', 'Coffee', 'Cookies']"
6041,"['Coffee', 'Sandwich', 'Scone']"
6042,"['Coffee', 'Scone']"
6043,"['Coffee', 'Farm House', 'Hot chocolate']"
6044,"['Bread', 'Coffee']"
6045,"['Baguette', 'Brownie', 'Coffee', 'Cookies', 'Hot chocolate', 'Pastry']"
6046,"['Cake', 'Coffee']"
6047,['Coffee']
6048,"['Coffee', 'Cookies', 'Medialuna', 'Tea']"
6049,"['Alfajores', 'Bread', 'Fudge']"
6050,"['Coffee', 'Sandwich', 'Tea']"
6051,"['Bread', 'Spanish Brunch']"
6052,"['Alfajores', 'Cake']"
6053,['Bread']
6054,"['Bread', 'Coffee', 'Pastry']"
6055,"['Coffee', 'Salad']"
6056,"['Alfajores', 'Bread', 'Coffee', 'Cookies', 'Sandwich']"
6057,"['Bread', 'Coffee', 'Pastry']"
6058,"['Coffee', 'Pastry']"
6059,"['Coffee', 'Coke', 'Sandwich']"
6061,"['Alfajores', 'Bread', 'Scone']"
6062,"['Bread', 'Brownie', 'Scandinavian']"
6063,"['Bread', 'Cake', 'Coffee']"
6064,"['Bread', 'Cake', 'Pastry']"
6065,"['Cake', 'Cookies']"
6066,"['Alfajores', 'Hot chocolate', 'Tea']"
6067,"['Bread', 'Cake', 'Coffee', 'Cookies']"
6068,['Scandinavian']
6070,"['Alfajores', 'Cake', 'Coffee']"
6071,"['Chicken Stew', 'Coffee', 'Fudge', 'Sandwich']"
6072,"['Coffee', 'Fudge', 'Sandwich']"
6073,"['Baguette', 'Cake', 'Coffee', 'Tea']"
6074,"['Coffee', 'Tea']"
6075,"['Bread', 'Tea']"
6076,['Bread']
6077,['Coffee']
6078,"['Bread', 'Coffee', 'Sandwich', 'Tea']"
6079,['Bread']
6080,"['Chicken Stew', 'Coffee', 'Spanish Brunch']"
6081,"['Cake', 'Coffee', 'Cookies']"
6082,"['Bread', 'Coffee', 'Hot chocolate']"
6084,['Coffee']
6085,['Bread']
6086,"['Medialuna', 'Tea']"
6087,['Coffee']
6088,['Bread']
6089,"['Bread', 'Coffee']"
6090,['Coffee']
6091,['Tea']
6092,['Bread']
6093,"['Coffee', 'Pastry']"
6094,['Coffee']
6095,"['Baguette', 'Bread', 'Pastry']"
6096,['Pastry']
6097,"['Coffee', 'Cookies']"
6098,"['Coffee', 'Sandwich']"
6099,"['Bread', 'Jam', 'Pastry']"
6100,['Coffee']
6101,['Coffee']
6102,"['Coffee', 'Medialuna']"
6103,"['Bread', 'Cookies', 'Farm House']"
6104,"['Bread', 'Cake']"
6105,['Coffee']
6107,['Bread']
6108,"['Coffee', 'Pastry']"
6109,['Coffee']
6110,"['Coffee', 'Toast']"
6111,['Bread']
6112,['Coffee']
6113,"['Coffee', 'Hot chocolate', 'Toast']"
6114,['Bread']
6115,"['Cake', 'Coffee', 'Scone', 'Tea']"
6116,['Pastry']
6117,"['Bread', 'Sandwich']"
6118,['Baguette']
6119,['Bread']
6120,['Bread']
6121,['Sandwich']
6122,['Coffee']
6123,"['Coffee', 'Soup']"
6124,['Coffee']
6125,"['Scone', 'Truffles']"
6126,"['Alfajores', 'Coffee', 'Mineral water', 'Sandwich', 'Spanish Brunch', 'Tea', 'Truffles']"
6127,"['Bread', 'Coffee']"
6129,"['Bread', 'Fudge']"
6130,['Fudge']
6131,['Truffles']
6132,['Cake']
6133,"['Cake', 'Coffee', 'Juice']"
6134,"['Brownie', 'Coffee', 'Sandwich', 'Spanish Brunch', 'Truffles']"
6135,"['Brownie', 'Medialuna', 'Soup', 'Tea']"
6136,"['Cake', 'Chicken Stew', 'Coffee']"
6137,"['Cake', 'Tea']"
6138,['Bread']
6139,"['Cookies', 'Tea']"
6140,"['Alfajores', 'Coffee', 'Juice']"
6141,['Bread']
6142,"['Brownie', 'Coffee', 'Farm House', 'Juice']"
6143,"['Brownie', 'Cookies', 'Juice', 'Tea']"
6144,"['Brownie', 'Cake', 'Coffee']"
6145,['Coffee']
6146,"['Coffee', 'Scone']"
6147,"['Brownie', 'Tea', 'Toast']"
6148,['Bread']
6149,"['Coffee', 'Hot chocolate', 'Medialuna', 'Pastry']"
6150,['Bread']
6151,"['Coffee', 'Sandwich']"
6152,"['Bread', 'Farm House']"
6153,['Hot chocolate']
6154,['Hot chocolate']
6155,['Hot chocolate']
6156,"['Baguette', 'Tea', 'Toast']"
6157,['Coffee']
6158,"['Bread', 'Nomad bag', 'Scandinavian']"
6159,['Bread']
6160,"['Bread', 'Pastry']"
6161,['Bread']
6162,['Coffee']
6163,"['Bread', 'Cake', 'Coffee']"
6164,['Coffee']
6165,"['Brownie', 'Coffee', 'Pastry']"
6166,"['Coffee', 'Pastry']"
6167,['Bread']
6168,['Salad']
6169,['Coffee']
6170,"['Bread', 'Coffee']"
6171,"['Alfajores', 'Cake', 'Coffee']"
6172,['Coffee']
6173,"['Bread', 'Coffee', 'Eggs']"
6174,['Tea']
6175,['Bread']
6176,['Farm House']
6177,"['Alfajores', 'Coffee']"
6178,"['Coffee', 'Pastry']"
6179,"['Chicken Stew', 'Juice']"
6180,"['Chicken Stew', 'Chocolates']"
6181,"['Coffee', 'Soup']"
6182,"['Bread', 'Cake', 'Chicken Stew', 'Eggs', 'Juice']"
6183,"['Cake', 'Coffee', 'Hot chocolate']"
6184,"['Cake', 'Coffee']"
6185,['Farm House']
6186,['Bread']
6187,['Baguette']
6188,['Soup']
6189,"['Spanish Brunch', 'Tea']"
6190,"['Cake', 'Coffee']"
6191,"['Spanish Brunch', 'Tea']"
6192,"['Brownie', 'Coffee', 'Truffles']"
6193,"['Cake', 'Hot chocolate']"
6194,"['Alfajores', 'Bread']"
6195,['Tea']
6196,['Bread']
6197,"['Alfajores', 'Coffee']"
6198,"['Alfajores', 'Bread', 'Brownie', 'Cake', 'Mineral water', 'Smoothies']"
6199,"['Cake', 'Coffee', 'Tea']"
6200,['Baguette']
6201,"['Sandwich', 'Tea']"
6202,['Coffee']
6203,['Alfajores']
6205,['Bread']
6206,"['Bread', 'Pastry']"
6207,"['Bread', 'Eggs', 'Nomad bag', 'Pastry']"
6208,"['Alfajores', 'Coffee']"
6209,"['Bread', 'Coffee']"
6210,['Coffee']
6211,['Bread']
6212,['Coffee']
6213,"['Bread', 'Spanish Brunch']"
6214,['Coffee']
6215,"['Coffee', 'Medialuna', 'Pastry']"
6216,"['Crisps', 'Mineral water', 'Sandwich']"
6217,"['Alfajores', 'Bread', 'Coffee', 'Pastry']"
6218,"['Bread', 'Medialuna', 'Tea']"
6219,['Coffee']
6220,"['Baguette', 'Farm House']"
6221,['Farm House']
6222,"['Bread', 'Chicken Stew']"
6223,"['Chocolates', 'Coffee', 'Tea']"
6224,"['Brownie', 'Sandwich', 'Tea']"
6225,"['Art Tray', 'Brownie', 'Sandwich', 'Tea']"
6226,"['Sandwich', 'Soup', 'Tea']"
6227,"['Brownie', 'Coffee', 'Hot chocolate', 'Soup']"
6228,"['Cake', 'Soup']"
6229,"['Bread', 'Cake', 'Coffee']"
6230,['Coffee']
6231,"['Chicken Stew', 'Mineral water', 'Soup']"
6232,"['Bread', 'Coffee']"
6233,"['Bread', 'Coffee']"
6234,"['Coffee', 'Pastry']"
6235,"['Bread', 'Coffee', 'Tea']"
6236,"['Coffee', 'Sandwich']"
6237,['Bread']
6238,['Coffee']
6239,"['Bread', 'Mineral water', 'Sandwich', 'Tea']"
6240,"['Bread', 'Cake']"
6241,"['Brownie', 'Coffee', 'Tea']"
6242,['Bread']
6243,['Hot chocolate']
6244,"['Cake', 'Coffee']"
6245,"['Coffee', 'Tea']"
6246,['Bread']
6247,"['Coffee', 'Cookies']"
6248,"['Bread', 'Toast']"
6249,"['Bread', 'Coffee', 'Pastry']"
6250,['Farm House']
6251,['Scandinavian']
6252,"['Brownie', 'Coffee']"
6253,"['Bread', 'Hot chocolate']"
6254,"['Coffee', 'Toast']"
6255,['Coffee']
6256,"['Brownie', 'Coffee', 'Farm House', 'Tea']"
6257,"['Coffee', 'Cookies', 'Juice', 'Toast']"
6258,"[""Valentine's card""]"
6259,"['Bread', 'Coffee', 'Extra Salami or Feta']"
6260,"[""Valentine's card""]"
6261,"['Coffee', 'Cookies', 'Hot chocolate']"
6262,"['Coffee', 'Medialuna', 'Sandwich']"
6263,['Bread']
6264,['Bread']
6265,['Bread']
6266,"['Bread', 'Coffee', 'Soup']"
6267,"['Coffee', 'Jam', 'Pastry', 'Soup']"
6268,"['Coffee', 'Eggs']"
6269,['Baguette']
6270,['Coffee']
6271,['Bread']
6272,['Pastry']
6273,"['Cookies', 'Scandinavian']"
6274,"['Coke', 'Soup']"
6275,"['Coffee', 'Sandwich']"
6276,"['Coke', 'Sandwich']"
6277,"['Chicken Stew', 'Coffee']"
6278,"['Chicken Stew', 'Coffee']"
6279,"['Alfajores', 'Coffee', 'Cookies', 'Hot chocolate', 'Juice', 'Sandwich', 'Tea', 'Toast']"
6280,['Cookies']
6281,"['Cake', 'Juice', 'Sandwich']"
6282,"['Bread', 'Soup']"
6283,['Coffee']
6284,"['Fudge', 'Sandwich']"
6285,['Baguette']
6286,"['Coffee', 'Pastry']"
6287,"['Cake', 'Medialuna', 'Tea']"
6288,['Bread']
6289,"['Brownie', 'Coffee']"
6290,"['Bread', 'Cake', 'Soup', 'Tea']"
6291,"['Cake', 'Coffee', 'Hot chocolate', 'Juice']"
6292,"['Alfajores', 'Bread', 'Coffee']"
6293,"['Bread', 'Cookies']"
6294,['Bread']
6295,['Bread']
6296,"['Bread', 'Cake']"
6297,"['Bread', 'Coffee']"
6298,"['Coffee', 'Tea']"
6299,['Bread']
6300,"['Coffee', 'Cookies', 'Juice', 'Pastry']"
6301,"['Bread', 'Pastry']"
6302,['Bread']
6303,"['Coffee', 'Cookies']"
6304,['Hot chocolate']
6305,"['Coffee', 'Hot chocolate']"
6306,"['Coffee', 'Cookies']"
6307,['Coffee']
6308,"['Coffee', 'Toast']"
6309,"[""Valentine's card""]"
6310,['Tea']
6311,['Bread']
6312,['Bread']
6313,['Coffee']
6314,"['Alfajores', 'Bread', 'Cookies', 'Juice', 'Sandwich']"
6315,['Soup']
6316,['Soup']
6317,"['Coffee', 'Scone']"
6318,"['Soup', 'Truffles']"
6319,"['Cake', 'Chicken Stew', 'Juice']"
6320,"['Bread', 'Scandinavian']"
6321,['Coffee']
6322,"['Coffee', 'Sandwich', 'Truffles']"
6323,['Cake']
6324,['Bread']
6325,"['Bread', 'Pastry']"
6326,['Toast']
6327,['Bread']
6328,['Bread']
6329,['Chicken Stew']
6330,"['Coke', 'Sandwich']"
6331,"['Bread', 'Cake', 'Coffee', 'Extra Salami or Feta', 'Salad', 'Scandinavian']"
6332,['Scandinavian']
6333,"['Coffee', 'Salad']"
6334,"['Afternoon with the baker', 'Duck egg', 'Extra Salami or Feta', 'Spanish Brunch', 'Truffles']"
6335,['Medialuna']
6336,"['Bread', 'Cake', 'Scone', 'Soup', 'Tea']"
6337,"['Coffee', 'Soup']"
6338,"['Cake', 'Cookies', 'Medialuna', 'Spanish Brunch', 'The Nomad']"
6339,"['Bread', 'Coffee']"
6340,['Coffee']
6341,"['Chicken Stew', 'Coffee']"
6342,['Coffee']
6343,"['Alfajores', 'Coffee', 'Pastry']"
6344,['Coffee']
6345,['Coffee']
6346,"['Brownie', 'Coffee']"
6347,['Soup']
6348,"['Coffee', 'Cookies', 'Tea']"
6349,['Bread']
6350,['Bread']
6351,"['Baguette', 'Coffee']"
6352,['Tea']
6353,['Spanish Brunch']
6354,['Coffee']
6355,"['Cake', 'Cookies']"
6356,"['Alfajores', 'Coffee', 'Cookies', 'Juice', 'Tea']"
6357,"['Cake', 'Coffee', 'Cookies', 'Hot chocolate']"
6358,"['Bread', 'Coffee']"
6359,"['Coffee', 'Scone']"
6360,"['Baguette', 'Brownie', 'Coffee']"
6361,"['Bread', 'Coffee', 'Scone']"
6362,['Coffee']
6363,['Medialuna']
6364,['Bread']
6365,"['Bread', 'Farm House', 'Nomad bag']"
6366,"['Bread', 'Pastry']"
6367,"['Coffee', 'Pastry', 'Tea', 'Toast']"
6368,"['Pastry', 'Scone']"
6369,"['Cake', 'Tea', 'Toast']"
6370,['Baguette']
6371,['Bread']
6372,"['Tea', 'Toast']"
6373,['Coffee']
6374,"['Bread', 'Hot chocolate', 'Pastry']"
6375,['Tea']
6376,"['Alfajores', 'Pastry', 'Scandinavian']"
6377,['Fudge']
6378,"['Bread', 'Brownie', 'Cake', 'Pastry', 'Tea', 'Toast']"
6379,"['Coffee', 'The Nomad']"
6380,"['Cake', 'Cookies']"
6381,['Bread']
6382,"['Bread', 'Coffee']"
6383,"['Coffee', 'Pastry']"
6384,"['Cake', 'Cookies']"
6385,['Bread']
6386,['Bread']
6387,"['Coffee', 'Pastry']"
6388,"['Coffee', 'Juice', 'Spanish Brunch']"
6389,"['Bread', 'Coffee', 'Toast']"
6390,['Coffee']
6391,['Bread']
6392,"['Bread', 'Coffee']"
6393,['Coffee']
6394,['Baguette']
6395,"['Scone', 'Tea']"
6396,"['Bread', 'Coffee', 'Hot chocolate']"
6397,['Bread']
6398,"['Bread', 'Chicken Stew', 'Cookies']"
6399,"['Bread', 'Hot chocolate', 'Sandwich']"
6400,"['Soup', 'The Nomad', 'Truffles']"
6401,['Baguette']
6402,['Pastry']
6403,"['Bread', 'Cake']"
6404,"['Coffee', 'Soup']"
6405,['Bread']
6406,['Bread']
6407,"['Bread', 'Cake', 'Coffee']"
6408,"['Chicken Stew', 'Coffee', 'Soup', 'Tea']"
6409,['Hot chocolate']
6410,"['Bread', 'Cake', 'Coffee', 'Nomad bag']"
6411,['Bread']
6412,"['Alfajores', 'Art Tray', 'Cake', 'Hot chocolate', 'Juice', 'Spanish Brunch', 'Tea', 'The Nomad']"
6413,"['Alfajores', 'Brownie']"
6414,"['Bread', 'Cake', 'Coffee', 'Hot chocolate']"
6415,"['Bread', 'Cake', 'Chicken Stew']"
6416,"['Brownie', 'Coffee']"
6417,"[""Valentine's card""]"
6418,['Bread']
6419,['Bread']
6420,"['Chicken Stew', 'Coffee', 'Pastry']"
6421,"['Bread', 'Tea']"
6422,"['Coffee', 'Sandwich', 'Soup', 'Spanish Brunch', 'Tea']"
6423,"['Coffee', 'Tea']"
6424,"['Coffee', 'Juice']"
6425,"['Cake', 'Coffee', 'Pastry']"
6426,"['Bread', 'Hot chocolate', 'Sandwich']"
6427,['Bread']
6428,"['Bread', 'Cake', 'Tea']"
6429,['Afternoon with the baker']
6430,['Bread']
6431,"['Bread', 'Scandinavian']"
6432,"['Cake', 'Coffee', 'Medialuna', 'Scandinavian', 'Tea']"
6433,['Scandinavian']
6434,"['Bread', 'Soup']"
6435,"['Bread', 'Cake', 'Cookies', 'Eggs', 'Juice']"
6436,['Coffee']
6437,"['Coffee', 'Pastry', 'Tea']"
6438,"['Coffee', 'Medialuna']"
6439,"['Coffee', 'Toast']"
6440,"['Bread', 'Pastry']"
6441,"['Bread', 'Coffee', 'Cookies', 'Pastry']"
6442,['Bread']
6443,"['Baguette', 'Medialuna', 'Pastry']"
6444,"['Coffee', 'Scone']"
6445,['Bread']
6446,['Coffee']
6447,['Bread']
6448,"['Bread', 'Coffee', 'Scone']"
6449,"['Baguette', 'Bread', 'Coffee', 'Hot chocolate', 'Toast']"
6450,['Coffee']
6451,"['Bread', 'Cake', 'Coffee']"
6452,['Coffee']
6453,"['Cake', 'Coffee', 'Scone']"
6454,"['Baguette', 'Bread', 'Scone']"
6455,['Cake']
6456,"['Bread', 'Coffee', 'Spanish Brunch']"
6457,"['Brownie', 'Pastry']"
6458,['Toast']
6459,['Bread']
6460,['Bread']
6461,['Farm House']
6462,"['Cake', 'Spanish Brunch']"
6463,['Bread']
6464,['Coffee']
6465,"['Cake', 'Coffee']"
6466,['Bread']
6467,['Coffee']
6468,"['Cake', 'Tea']"
6469,"['Hot chocolate', 'Soup']"
6470,['Tea']
6471,"['Alfajores', 'Bread']"
6472,"['Bread', 'Cake']"
6473,['Coffee']
6474,"['Bread', 'Brownie', 'Chicken Stew', 'Coffee', 'Cookies', 'Duck egg', 'Extra Salami or Feta', 'Tea', 'Toast']"
6475,['Bread']
6476,"['Coffee', 'Sandwich']"
6477,"['Cake', 'Coffee']"
6478,"['Bread', 'Brownie']"
6479,"['Alfajores', 'Brownie', 'Cake', 'Coffee']"
6480,"['Brownie', 'Coffee']"
6481,['Afternoon with the baker']
6482,['Afternoon with the baker']
6483,['Bread']
6484,"['Baguette', 'Coffee', 'Medialuna']"
6485,['Coffee']
6486,"['Hot chocolate', 'Toast']"
6487,"['Alfajores', 'Bread', 'Coffee', 'Medialuna']"
6488,"['Alfajores', 'Bread', 'Coffee', 'Medialuna']"
6489,"['Bread', 'Focaccia']"
6490,['Coffee']
6491,['Coffee']
6492,['Coffee']
6493,['Hot chocolate']
6494,"['Coffee', 'Juice']"
6495,"['Coffee', 'Pastry']"
6496,"['Coffee', 'Pastry']"
6497,['Scandinavian']
6498,"['Bread', 'Chocolates', 'Coffee', 'Cookies', 'Hot chocolate', 'Juice']"
6499,"['Coffee', 'Tea']"
6500,['Bread']
6501,"['Brownie', 'Coffee', 'Farm House']"
6502,"['Bread', 'Coffee', 'Cookies']"
6503,['Coffee']
6504,['Coffee']
6505,"['Cake', 'Coffee', 'Farm House', 'Juice', 'Scone']"
6506,"['Coffee', 'Cookies']"
6507,"['Coffee', 'Scone']"
6508,['Bread']
6509,"['Bread', 'Cookies']"
6510,['Coffee']
6511,"['Cake', 'Cookies', 'Truffles']"
6512,['Baguette']
6513,"['Bread', 'Tea']"
6514,['Farm House']
6515,['Coffee']
6516,['Soup']
6517,"['Coffee', 'Sandwich', 'Tea']"
6518,"['Soup', 'Tea']"
6519,"['Chicken Stew', 'Coffee', 'Coke', 'Cookies', 'Juice', 'Sandwich']"
6520,['Cake']
6521,"['Bread', 'Sandwich', 'Soup', 'Truffles']"
6522,"['Cake', 'Coffee', 'Coke', 'Cookies']"
6523,"['Brownie', 'Chicken Stew', 'Medialuna', 'Salad', 'Truffles']"
6524,"['Alfajores', 'Coffee', 'Cookies']"
6525,"['Bread', 'Coffee', 'Sandwich', 'Soup']"
6526,"['Alfajores', 'Bread']"
6527,['Bread']
6528,"['Sandwich', 'Tea']"
6529,"['Alfajores', 'Bread', 'Coffee']"
6530,"['Sandwich', 'Tea', 'Truffles']"
6531,['Cake']
6532,"['Coffee', 'Farm House']"
6533,"['Cake', 'Coffee', 'Soup', 'Tea']"
6534,"['Bread', 'Coffee']"
6535,"['Chicken Stew', 'Coffee']"
6536,['Coffee']
6537,"['Bread', 'Coffee']"
6538,"['Tea', 'Toast']"
6539,['Coffee']
6540,"['Bread', 'Cake', 'Eggs', 'Fudge', 'Hot chocolate', 'Tea']"
6541,['Bread']
6542,"['Bread', 'Cake', 'Coffee']"
6543,"['Alfajores', 'Coffee']"
6544,['Bread']
6545,['Afternoon with the baker']
6546,"['Alfajores', 'Medialuna']"
6547,['Coffee']
6548,"['Bread', 'Coffee', 'Mineral water', 'Toast']"
6549,"['Bread', 'Pastry']"
6550,['Tea']
6551,"['Cake', 'Coffee', 'Tea']"
6552,"['Cake', 'Coffee', 'Toast']"
6553,"['Alfajores', 'Coffee', 'Farm House', 'Pastry']"
6554,"['Cake', 'Hot chocolate']"
6555,"['Cake', 'Hot chocolate']"
6556,['Bread']
6557,"['Alfajores', 'Cake', 'Coffee', 'Tea']"
6558,"['Coffee', 'Cookies', 'Hot chocolate', 'Scone']"
6559,"['Cake', 'Coffee', 'Hot chocolate', 'Medialuna']"
6560,"['Coffee', 'Cookies', 'Medialuna']"
6561,"['Cake', 'Coffee']"
6562,['Bread']
6563,"['Coffee', 'Sandwich']"
6565,['Bread']
6566,"['Cake', 'Coffee']"
6567,"['Coffee', 'Coke', 'Pastry']"
6568,['Salad']
6569,['Bread']
6570,"['Bread', 'Cake']"
6571,"['Cake', 'Farm House']"
6572,['Coke']
6573,['Bread']
6574,"['Bread', 'Coffee', 'Cookies', 'Spanish Brunch', 'Toast']"
6575,['Tea']
6576,['Coffee']
6577,"['Cookies', 'Hot chocolate', 'Smoothies']"
6578,"['Afternoon with the baker', 'Bread', 'Coffee', 'Juice']"
6579,['Coffee']
6580,"['Alfajores', 'Bread']"
6581,"['Soup', 'Tea']"
6582,"['Alfajores', 'Tea']"
6583,"['Bread', 'Vegan mincepie']"
6584,"['Alfajores', 'Baguette']"
6585,['Baguette']
6586,['Bread']
6587,['Coffee']
6588,"[""Valentine's card""]"
6589,"[""Valentine's card""]"
6592,['Coffee']
6593,['Toast']
6594,['Bread']
6595,['Coffee']
6596,['Pastry']
6597,['Bread']
6598,"['Coffee', 'Pastry']"
6599,['Baguette']
6600,['Coffee']
6601,"['Pastry', 'Tea', 'The Nomad']"
6602,['Bread']
6603,"['Bread', 'Coffee']"
6604,"['Baguette', 'Medialuna']"
6605,"['Cake', 'Coffee', 'Hot chocolate', 'Medialuna', 'Soup']"
6606,"['Bread', 'Coffee']"
